post_title,post_name,ID,post_excerpt,post_content,post_status,menu_order,post_date,post_author,comment_status,sku,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
IC Fantasia Brazilian hair oil Keratin Moisture Mask,ic-fantasia-brazilian-hair-oil-keratin-moisture-mask,5295,,IC Fantasia Brazilian hair oil Keratin Moisture Mask,publish,0,08/09/2017 19:51,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ic-brazilian-hair-oil-mask-1.jpg,,,simple,,,,
Wahl Super Clipper,wahl-super-clipper,5296,,,publish,0,08/09/2017 19:51,1,open,,no,no,,99.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Wahl-Super-tapper-1.jpg,,,simple,,,,
Wahl Afro PowerPik Blow Dryer,wahl-afro-powerpik-blow-dryer,5297,,,publish,0,08/09/2017 19:51,1,open,,no,no,,45,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Wahl-afro-powepik-1.jpg,,,simple,,,,
Wahl Detailer Clipper,wahl-detailer-clipper,5304,,,publish,0,08/09/2017 19:52,1,open,,no,no,,99.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Wahl-Derailer-1.jpg,,,simple,,,,
Wahl Straightener Comb,wahl-straightener-comb,5305,,,publish,0,08/09/2017 19:52,1,open,,no,no,,45,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Wahl-Comb-1.jpeg,,,simple,,,,
Jane Carter Curl Defining Cream 6oz/ 168gr,jane-carter-curl-defining-cream-6oz-168gr,5306,,Jane Carter curl defining cream is for styling and nourishing naturally curly hairs,publish,0,08/09/2017 19:52,1,open,,no,no,,14.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-curl-defining-cream-1.jpg,,,simple,,,,
Jane Carter Solution Nutrient Replenishing Conditioner 12oz/ 354ml,jane-carter-solution-nutrient-replenishing-conditioner-12oz-354ml,5307,,Jane Carter Solution Nutrient Replenishing Conditioner for deep conditioning and hair repair,publish,0,08/09/2017 19:52,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-deep-conditioner-1.jpg,,,simple,,,,
Jane Carter Solution Natural twist out foam 8oz/ 237ml,jane-carter-solution-natural-twist-out-foam-8oz-237ml,5308,,"Jane Carter Solution Natural twist out foam for natural twist outs, bantu knots and lock styling",publish,0,08/09/2017 19:52,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-natural-twist-out-foam-1.jpg,,,simple,,,,
Jane Carter Solution Re-store moisture mist spray 8oz,jane-carter-solution-re-store-moisture-mist-spray-8oz,5309,,Jane Carter Solution Re-store moisture mist spray,publish,0,08/09/2017 19:52,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-restore-moisture-mist-1.jpg,,,simple,,,,
Jane Carter Solution Scalp Nourishing Serum 8oz,jane-carter-solution-scalp-nourishing-serum-8oz,5318,,Jane Carter Solution Scalp Nourishing Serum for scalp fortifier alevates dry scalp,publish,0,08/09/2017 19:52,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-serum-1.jpg,,,simple,,,,
Jane Carter Solution Moisture Nourishing Shampoo 12oz,jane-carter-solution-moisture-nourishing-shampoo-12oz,5319,,Jane Carter Solution Moisture Nourishing Shampoo for gentle cleansing of all hair textures,publish,0,08/09/2017 19:52,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-shampoo-2.jpg,,,simple,,,,
Jane Carter Solution Re-store Creamy Conditioning Cleanser 8oz,jane-carter-solution-re-store-creamy-conditioning-cleanser-8oz,5320,,Jane Carter Solution Re-store Creamy Conditioning Cleanser gently cleanses and infuses your hair with restorative essential oils,publish,0,08/09/2017 19:52,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-solution-restore-creamy-conditioning-cleanser-1.jpg,,,simple,,,,
Jane Carter Solution Hydrate Creamy Leave-In Styling Smoother,jane-carter-solution-hydrate-creamy-leave-in-styling-smoother,5321,,Jane Carter Solution Hydrate Creamy Leave-In Styling Smoother,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-solution-smoother-1.jpg,,,simple,,,,
Jane Carter Solution Hair Nourishing Cream 4.5oz,jane-carter-solution-hair-nourishing-cream-4-5oz,5322,,"Jane Carter Solution Hair Nourishing Cream for natural relaxed, transitioning hairs helps protect during blow dry as heat protector with ultra light hair dress",publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Jane_Carter_Solutions-tube-cream-1.jpg,,,simple,,,,
Jane Carter Solution Natural Hold Locking Spray 8oz,jane-carter-solution-natural-hold-locking-spray-8oz,5323,,Jane Carter Solution Natural Hold Locking Spray for hold freshly twisted hair,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Jane-Carter-Natural-Hold-Locking-Spray-1.jpg,,,simple,,,,
Jane Carter Solution Revitalizing Leave-In-Conditioner 8oz,jane-carter-solution-revitalizing-leave-in-conditioner-8oz,5324,,Jane Carter Solution Revitalizing Leave-In-Conditioner for detangled hairs helps protect hairs from heat styling,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Jane-Carter-Revitalizing-Leave-In-Conditioner-1.jpg,,,simple,,,,
Jane Carter Solution Hydrating Invigorating Shampoo 12oz,jane-carter-solution-hydrating-invigorating-shampoo-12oz,5325,,Jane Carter Solution Hydrating Invigorating Shampoo ( SLS-Free) for gentle cleansing of all hair texture,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-shampoo-2.jpg,,,simple,,,,
Jane Carter Solution Condition &amp; Sculpt 8oz,jane-carter-solution-condition-sculpt-8oz,5334,,Jane Carter Solution Condition &amp; Sculpt for taming curls and frizz and for wet looks,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/jane-carter-solution-condition-and-sculpt-1.jpg,,,simple,,,,
Jane Carter Solution Hydrating Invigorating Shampoo 12oz (SLS-Free),jane-carter-solution-hydrating-invigorating-shampoo-12oz-sls-free,5335,,Jane Carter Solution Hydrating Invigorating Shampoo (SLS-Free) for gentle cleansing of all hair textures,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Jane-Carter-Solution-Hydrating-Invigorating-Shampoo-350x420-1.png,,,simple,,,,
As I Am CocoShea Spray Moisturizer 4oz/ 120ml,as-i-am-cocoshea-spray-moisturizer-4oz-120ml,5336,,"As I Am CocoShea Spray Moisturizer with coconut oil, African Shea butter and Vegetable Glycerin",publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Cocoa-shea-SPRAY-2-1.jpg,,,simple,,,,
As I Am Curling Jelly Coil and Curl Definer 8oz,as-i-am-curling-jelly-coil-and-curl-definer-8oz,5337,,"As I Am Curling Jelly Coil and Curl Definer 8oz with Aloe Vera, Vitamin E, Pectin and Sugar Beet Root",publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Curly-Jelly-1.jpg,,,simple,,,,
As I Am Detangling Leave-In-Conditioner 8oz/ 237ml,as-i-am-detangling-leave-in-conditioner-8oz-237ml,5338,,As I Am Detangling Conditioner Leave-In Tangle Releaser,publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Detangling-conditioner-1.jpg,,,simple,,,,
As I Am Hydration Elation Intensive Conditioner 8oz/ 227g,as-i-am-hydration-elation-intensive-conditioner-8oz-227g,5339,,"As I Am Hydration Elation Intensive Conditioner with coconut, sugar cane, green team apple, lemon, vegetable glycerin, shea butter and vitamin E",publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Hydrating-elation-1.jpg,,,simple,,,,
As I Am Moisture Milk Daily Hair Revitalizer 8oz/ 237ml,as-i-am-moisture-milk-daily-hair-revitalizer-8oz-237ml,5340,,"As I Am Moisture Milk Daily Hair Revitalizer with coco butter, shea butter, sweet almond oil, jojaba oil, wheat germ oil, sugar beet root and vitamin E",publish,0,08/09/2017 19:53,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Moisturizing-MILK-1.jpg,,,simple,,,,
As I am Cleansing Pudding sulfate free moisturizing cleanser 8oz/ 237ml,as-i-am-cleansing-pudding-sulfate-free-moisturizing-cleanser-8oz-237ml,5341,,As I am Cleansing Pudding sulfate free moisturizing cleanser,publish,0,08/09/2017 19:54,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/as-i-am-pudding-1.jpg,,,simple,,,,
As I Am Curl Clarity Shampoo 8oz/ 237ml,as-i-am-curl-clarity-shampoo-8oz-237ml,5349,,"As I Am Curl Clarity Shampoo Sulfate-free for natural curly, kinky and wavy hairs.",publish,0,08/09/2017 19:54,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Shampoo-1.jpg,,,simple,,,,
As I Am CocoShea Whip,as-i-am-cocoshea-whip,5350,,As I Am Coco-Shea Whip is an ultra light hydrating and styling cream,publish,0,08/09/2017 19:54,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/AS-I-AM-Whip-1.jpg,,,simple,,,,
As I Am Leave-In-Conditioner 8oz/ 237ml,as-i-am-leave-in-conditioner-8oz-237ml,5351,,"As I Am Leave-In-Conditioner is made of natural ingredients to provide soft, healthy and better curly look.",publish,0,08/09/2017 19:54,1,open,,no,no,,14.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ASI-AM-leave-in-conditioner-1.jpg,,,simple,,,,
As I Am Coconut Co-Wash Cleansing Conditioner 16oz,as-i-am-coconut-co-wash-cleansing-conditioner-16oz,5352,,As I Am Coconut Co-Wash Cleansing Conditioner,publish,0,08/09/2017 19:54,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/asiam-co-wash-1.jpg,,,simple,,,,
As I Am DoubleButter Cream Rich Daily Moisturizer 8oz/ 227g,as-i-am-doublebutter-cream-rich-daily-moisturizer-8oz-227g,5353,,As I Am DoubleButter Cream Rich Daily Moisturizer,publish,0,08/09/2017 19:54,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/As_I_Am__DoublebutterCream-1.jpg,,,simple,,,,
As I Am Hydration Elation Intensive Conditioner 8oz/ 227g,as-i-am-hydration-elation-intensive-conditioner-8oz-227g-2,5354,,As I Am Hydration Elation Intensive Conditioner,publish,0,08/09/2017 19:54,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/asiam_hydration_elation_conditioner-1.jpg,,,simple,,,,
3 Sisters of Nature Cleansing Co-Wash with Coconut Milk 10oz,3-sisters-of-nature-cleansing-co-wash-with-coconut-milk-10oz,5355,,"3 Sisters of Nature Cleansing Co-Wash with Coconut Milk for dry, damaged and dull hairs.",publish,0,08/09/2017 19:54,1,open,,no,no,,11.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3-sisters-of-nature-coconut-cowash-1.png,,,simple,,,,
3 Sisters of Nature Leave-In-Conditioner 10oz/ 295ml,3-sisters-of-nature-leave-in-conditioner-10oz-295ml,5364,,3 Sisters of Nature Leave-In-Conditioner,publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3-sisters-of-nature-leave-in-conditioner-10oz-1.jpg,,,simple,,,,
3 Sisters of Nature Spiral Pudding,3-sisters-of-nature-spiral-pudding,5365,,"3 Sisters of Nature Spiral Pudding is made for natural hairs provides frizz free, soft fluffy curls, defines curls, waves, twist for kinky styles.",publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3-sisters-of-nature-Spiral-Pudding-1.jpg,,,simple,,,,
3 Sisters of Nature Sulfate Free Shampoo 10oz/ 295ml,3-sisters-of-nature-sulfate-free-shampoo-10oz-295ml,5366,,3 Sisters of Nature Sulfate Free Shampoo,publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3sisters_shampoo-1.jpg,,,simple,,,,
3 Sisters of Nature Once A Week Nourishing Treatment,3-sisters-of-nature-once-a-week-nourishing-treatment,5367,,"3 Sisters of Nature Once A Week Nourishing Treatment repairs dry, fragile, damaged hair, coats and protects, stregthenrs curls",publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3-sisters-of-nature-treatment-1.jpg,,,simple,,,,
3 Sisters of Nature Natural Curling Gelo,3-sisters-of-nature-natural-curling-gelo,5368,,"3 Sisters of Nature Natural Curling Gelo is an superior moisturizer, defines and elongates natural curls hairs and enhances waves hairs by providing super soft hold and brilliant shine",publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3sisters-of-nature-Curling-Gelo-1.jpg,,,simple,,,,
3 Sisters of Nature Sweet HoneyRose Treatment,3-sisters-of-nature-sweet-honeyrose-treatment,5369,,"3 Sisters of Nature Sweet HoneyRose Treatment longer healthier curls, new growth treatment,",publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3sisters-of-nature-Sweet-Honeyrose-treatment-1.png,,,simple,,,,
3 Sisters of Nature Cleansing Co-Wash with Avocado Extract 10oz/ 296ml,3-sisters-of-nature-cleansing-co-wash-with-avocado-extract-10oz-296ml,5370,,3 Sisters of Nature Cleansing Co-Wash with Avocado Extract for colored treated and unmanageable hairs.,publish,0,08/09/2017 19:55,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/3-sisters-of-nature-cleansing-avocado-co-wash-10oz-1.jpg,,,simple,,,,
African Pride Shea Butter Miracle Curl Styling Custard,african-pride-shea-butter-miracle-curl-styling-custard,5371,,African Pride Shea Butter Miracle Curl Styling Custard,publish,0,08/09/2017 19:55,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/African-Pride-Curly-Custard-1.jpg,,,simple,,,,
African Pride Shea Butter Miracle Leave-In-Conditioner 15oz,african-pride-shea-butter-miracle-leave-in-conditioner-15oz,5380,,African Pride Shea Butter Miracle Leave-In-Conditioner,publish,0,08/09/2017 19:56,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/african-pride-leave-in-conditioner-1.jpg,,,simple,,,,
African Pride Shea Butter Miracle Buttery Creme 6oz,african-pride-shea-butter-miracle-buttery-creme-6oz,5381,,African Pride Shea Butter Miracle buttery creme hair moisturizer,publish,0,08/09/2017 19:56,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/african-pride-shea-butter-creme-1.jpg,,,simple,,,,
African Pride Shea Butter Miracle Detangling Shampoo 12oz/ 355ml,african-pride-shea-butter-miracle-detangling-shampoo-12oz-355ml,5383,,African Pride Shea Butter Miracle moisture intense detangling shampoo made for natural hairs.,publish,0,08/09/2017 19:56,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/african-pride-shea-butter-shampoo-2.jpg,,,simple,,,,
African Pride Shea Butter Miracle Silky Hair Moisturizer 12oz/ 355ml,african-pride-shea-butter-miracle-silky-hair-moisturizer-12oz-355ml,5384,,"African Pride Shea Butter Miracle silky hair moisturizer lotion for mixed textures curly, wavy, kinky-coily and transitioners",publish,0,08/09/2017 19:56,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/african-pride-shea-butter-shampoo-1-1.jpg,,,simple,,,,
African Pride Shea Butter Miracle Silky Edges,african-pride-shea-butter-miracle-silky-edges,5385,,African Pride Shea Butter Miracle Silky Edges,publish,0,08/09/2017 19:56,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/african-pride-shea-butter-silky-adges-1.jpg,,,simple,,,,
Boisilk 12oz/ 355ml,boisilk-12oz-355ml,5386,,,publish,0,08/09/2017 19:56,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/bio-silk-serum-1.jpg,,,simple,,,,
IC Fantasia Hair Polisher Styling Gel 16oz/ 454g,ic-fantasia-hair-polisher-styling-gel-16oz-454g,5387,,IC Fantasia Hair Polisher Styling Gel extra hold,publish,0,08/09/2017 19:56,1,open,,no,no,,4.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ic-styling-gel-hard-1.jpg,,,simple,,,,
IC Fantasia Hair Polisher Styling Gel Aloe,ic-fantasia-hair-polisher-styling-gel-aloe,5388,,IC Fantasia Hair Polisher Styling Gel Aloe,publish,0,08/09/2017 19:56,1,open,,no,no,,4.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ic-styling-gel-1.jpg,,,simple,,,,
IC Fantasia Brazilian Hair oil Daily Keratin Shampoo 12oz/ 355ml,ic-fantasia-brazilian-hair-oil-daily-keratin-shampoo-12oz-355ml,5398,,IC Fantasia Brazilian Hair oil Daily Keratin Shampoo,publish,0,08/09/2017 19:57,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ic-brazilian-shampoo-1.jpg,,,simple,,,,
IC Fantasia Brazilian Hair oil Keratin Treatment Serum,ic-fantasia-brazilian-hair-oil-keratin-treatment-serum,5399,,IC Fantasia Brazilian Hair oil Keratin Treatment Serum,publish,0,08/09/2017 19:57,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ic-brazilian-hair-oil-1-1.jpg,,,simple,,,,
Kinky-Curly Curling Custard 16oz/ 472ml,kinky-curly-curling-custard-16oz-472ml,5400,,Kinky-Curly Curling Custard,publish,0,08/09/2017 19:57,1,open,,no,no,,39.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/kinky-curly-curling-custard-1.jpg,,,simple,,,,
Kinky-Curly Stellar Strands Deep Treatment 8oz,kinky-curly-stellar-strands-deep-treatment-8oz,5401,,Kinky-Curly Stellar Strands Hydrating Deep Treatment,publish,0,08/09/2017 19:57,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Kinky-Curly-deep-conditioner-1.jpg,,,simple,,,,
Kinky-Curly Knot Today Leave-in/ Detangler,kinky-curly-knot-today-leave-in-detangler,5402,,Kinky-Curly Knot Today Natural Leave-in/ Detangler,publish,0,08/09/2017 19:57,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/kinky-curly-knot-today-1.jpg,,,simple,,,,
